,tf,idf,tfidf,entropy_tfidf
大热天,8.466325191550608e-06,7.571216149171722,6.410037801440733e-05,0.6365782686728272
天平,5.644216794367072e-06,7.858898221623503,4.435732532770889e-05,4.435732532770889e-05
没评,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
合影留念,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
快点,1.975475878028475e-05,7.011600361236299,0.0001385124737999805,0.6830466171742717
表示歉意,7.05527099295884e-05,5.738634685423412,0.0004048762283525527,0.6863346764807253
视之为,5.644216794367072e-06,7.858898221623503,4.435732532770889e-05,4.435732532770889e-05
公用,2.5398975574651824e-05,6.7602859329553935,0.00017170433728879635,0.6366858726321015
小意思,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
yi,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
一颗,1.4110541985917679e-05,7.165751041063557,0.00010111263092556065,0.6731127796401821
老公,0.00012699487787325912,5.319924350565227,0.0006756031431950084,0.5010780266813829
啧啧,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
应叫,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
火才,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
乍浦,5.644216794367072e-06,8.264363329731667,4.664585830042285e-05,4.664585830042285e-05
LD,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
叮醒,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
流通性,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
水泥,1.975475878028475e-05,6.878068968611776,0.00013587459334908758,0.6830439792938208
Spa,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
点半找,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
手能,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
一抹,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
炒蛋,5.644216794367072e-06,7.858898221623503,4.435732532770889e-05,0.693191537885273
从此以后,5.644216794367072e-06,7.858898221623503,4.435732532770889e-05,4.435732532770889e-05
马马虎虎,4.2331625957753037e-05,6.184921788051831,0.0002618177957097672,0.6911851271095278
六口,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
显大,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
环境优美,5.079795114930365e-05,6.013071531125172,0.000305451713895365,0.000305451713895365
汶,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
键,8.466325191550608e-06,7.571216149171722,6.410037801440733e-05,0.6365782686728272
同升湖,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
特别感谢,1.975475878028475e-05,6.878068968611776,0.00013587459334908758,0.00013587459334908758
供暖,1.4110541985917679e-05,7.348072597857512,0.00010368528690763962,0.6731153522961641
三星,0.0004910468611099353,3.8576440824674143,0.00189428401797494,0.6896811070100877
刘公岛,5.644216794367072e-06,7.858898221623503,4.435732532770889e-05,4.435732532770889e-05
深色,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
燃气,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
佳宝,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
入夜,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
更进一步,5.644216794367072e-06,7.858898221623503,4.435732532770889e-05,0.693191537885273
提到,0.00010441801069579083,5.319924350565227,0.000555495917738118,0.6638201766434744
折价,8.466325191550608e-06,7.571216149171722,6.410037801440733e-05,0.6365782686728272
叫做,1.975475878028475e-05,7.165751041063557,0.0001415576832957849,0.6830496623837675
总调,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
离去,8.466325191550608e-06,7.571216149171722,6.410037801440733e-05,0.6365782686728272
崩滤,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
金水路,5.644216794367072e-06,7.858898221623503,4.435732532770889e-05,4.435732532770889e-05
买票,1.975475878028475e-05,6.878068968611776,0.00013587459334908758,0.4102521928817582
略偏,1.1288433588734143e-05,7.348072597857512,8.294822952611169e-05,8.294822952611169e-05
近二,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
避免浪费,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
惊愕,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
穿衣服,1.4110541985917679e-05,7.165751041063557,0.00010111263092556065,0.6731127796401821
进屋,2.5398975574651824e-05,6.654925417297567,0.00016902828812507048,0.6366831965829378
还查,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
秀,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
林林总总,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
所处,1.4110541985917679e-05,7.165751041063557,0.00010111263092556065,0.00010111263092556065
中毒,5.644216794367072e-06,7.858898221623503,4.435732532770889e-05,0.693191537885273
沙发,0.0001721486122281957,4.987218596739491,0.0008585427603073529,0.5586462224249052
阴森恐怖,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
赶走,8.466325191550608e-06,7.571216149171722,6.410037801440733e-05,6.410037801440733e-05
博物,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
处贴,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
阿列克谢耶夫,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
风味餐厅,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
人关,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
逗,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
钥匙扣,5.644216794367072e-06,8.264363329731667,4.664585830042285e-05,4.664585830042285e-05
日订,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
候车厅,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
衔接,8.466325191550608e-06,7.571216149171722,6.410037801440733e-05,6.410037801440733e-05
期间,0.0004628257771380999,3.946875216195357,0.0018267155892027222,0.6823537926861921
气温,2.8221083971835358e-05,6.559615237493242,0.0001851194524402275,0.6731967864616968
天星,8.466325191550608e-06,7.571216149171722,6.410037801440733e-05,6.410037801440733e-05
度过,3.668740916338596e-05,6.318453180676354,0.00023180767711917084,0.54043595006598
前作,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
.............,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
赖掉,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
舍不得,2.2576867177468287e-05,6.7602859329553935,0.0001526260775900412,0.6617158642355722
水生,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
祝程,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
汽车站,8.748536031268962e-05,5.4917746074918865,0.00048044988029250727,0.629279843974073
楼梯,8.184114351832254e-05,5.6616736442872835,0.00046335784527601977,0.6930158902059994
剩点,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
送双,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
微凉,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
事才,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
大写,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
商议,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
吃海鲜,3.668740916338596e-05,6.392561152830075,0.00023452650661584323,0.42955754843723204
差加,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
小些,1.1288433588734143e-05,7.348072597857512,8.294822952611169e-05,8.294822952611169e-05
阿姨,9.030746870987315e-05,5.8664680569332965,0.000529785880488974,0.5946598086053275
相比,0.00021730234658313226,4.667051069143222,0.0010141611489481383,0.5120309431271971
超超,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
早就,9.030746870987315e-05,5.461002948825133,0.0004931693529255507,0.4830707345299376
大到,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
话费,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
那床,1.1288433588734143e-05,7.348072597857512,8.294822952611169e-05,0.6932301287894714
不大有,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
济源,1.4110541985917679e-05,7.165751041063557,0.00010111263092556065,0.5005035361691135
超小,1.975475878028475e-05,6.878068968611776,0.00013587459334908758,0.5984054631786063
贴,2.5398975574651824e-05,6.7602859329553935,0.00017170433728879635,0.6366858726321015
二桥,5.644216794367072e-06,7.858898221623503,4.435732532770889e-05,4.435732532770889e-05
缴纳,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
真晕,1.1288433588734143e-05,7.348072597857512,8.294822952611169e-05,0.6932301287894714
约,0.00017497072062537923,5.025684877567287,0.000879347704664019,0.6410552500551023
卡锁,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
柜门,1.4110541985917679e-05,7.571216149171722,0.00010683396335734555,0.00010683396335734555
烦心,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
速冻,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
沁,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
女儿,5.362005954648718e-05,6.067138752395448,0.00032532034118024387,0.5149784857701095
肌肤,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
侧正,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
不合理,9.312957710705668e-05,5.461002948825133,0.0005085808952044741,0.6821330145199881
摔下去,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
靠北边,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
锈,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
悦榕,5.644216794367072e-06,8.264363329731667,4.664585830042285e-05,4.664585830042285e-05
不整洁,5.644216794367072e-06,7.858898221623503,4.435732532770889e-05,4.435732532770889e-05
显像管,5.644216794367072e-06,7.858898221623503,4.435732532770889e-05,0.693191537885273
热忱地,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
四通八达,1.6932650383101216e-05,7.011600361236299,0.00011872497754284044,0.00011872497754284044
黑车,2.5398975574651824e-05,6.7602859329553935,0.00017170433728879635,0.6871332809346121
徐汇区,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
个别现象,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
特响,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
考究,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
混扰,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
布帘,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
右刷,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
刷掉,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
逍夏,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
北园路,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
草原,5.644216794367072e-06,7.858898221623503,4.435732532770889e-05,0.693191537885273
不多远,5.644216794367072e-06,7.858898221623503,4.435732532770889e-05,4.435732532770889e-05
拼音,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
下旬,1.6932650383101216e-05,7.011600361236299,0.00011872497754284044,0.00011872497754284044
免费打,2.8221083971835358e-05,6.654925417297567,0.00018780920902785608,0.6110521112639213
08.3,5.644216794367072e-06,8.264363329731667,4.664585830042285e-05,4.664585830042285e-05
赔不起,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
池塘,1.6932650383101216e-05,7.165751041063557,0.00012133515711067278,0.00012133515711067278
太阳神,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
值得称赞,2.8221083971835358e-05,6.559615237493242,0.0001851194524402275,0.6731967864616968
恨,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
玻璃墙,8.466325191550608e-06,7.571216149171722,6.410037801440733e-05,6.410037801440733e-05
发卡,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
修到,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
飞飞,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
失手,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
钱塘江,8.466325191550608e-06,7.571216149171722,6.410037801440733e-05,0.6365782686728272
疲劳,5.644216794367072e-06,7.858898221623503,4.435732532770889e-05,4.435732532770889e-05
天桥,2.8221083971835358e-05,6.878068968611776,0.00019410656192726794,0.6110584086168208
妗,5.644216794367072e-06,8.264363329731667,4.664585830042285e-05,4.664585830042285e-05
幔,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
致远,5.644216794367072e-06,8.264363329731667,4.664585830042285e-05,4.664585830042285e-05
一千多,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
油耗,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
汉口,5.644216794367072e-06,7.858898221623503,4.435732532770889e-05,4.435732532770889e-05
迟个,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
开穿,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
水来,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
刺青,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
搁置,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
卖得,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
没水,1.1288433588734143e-05,7.348072597857512,8.294822952611169e-05,8.294822952611169e-05
行政,0.0006095754137916437,3.8949154772646457,0.002374244713737074,0.46030995789173795
如用,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
混装,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
赶车,5.644216794367072e-06,7.858898221623503,4.435732532770889e-05,4.435732532770889e-05
腰酸背痛,5.644216794367072e-06,7.858898221623503,4.435732532770889e-05,0.693191537885273
人服,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
三房二厅,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
放着,8.466325191550608e-06,7.571216149171722,6.410037801440733e-05,0.6365782686728272
大半个,5.644216794367072e-06,7.858898221623503,4.435732532770889e-05,4.435732532770889e-05
一举两得,2.822108397183536e-06,8.264363329731667,2.3322929150211426e-05,2.3322929150211426e-05
